Subject;Subject Desc;Course Number;Title;Academic Period;Academic Period Desc;Section;CRN;Instructor;A;A-;A+;AU;B;B-;B+;C;C-;C+;D;D-;D+;E;F;I;N;P;PI;S;SI;U;W;
;;20100;BSPS Orientation II;202610;Fall 2025;001;29051;Matosevic, Sandro;;;;;;;;;;;;;;;;;9.3%;88.9%;;;;;1.9%;
;;20500;Organic Chem II;202610;Fall 2025;001;29106;Altman, Ryan A.;13.2%;5.9%;20.6%;;5.4%;6.9%;7.8%;9.8%;4.9%;6.4%;6.9%;;;;9.3%;;;;;;;;2.9%;
;;20501;Organic Chem II Lab;202610;Fall 2025;003;29087;Holladay, Susan R.;47.6%;;28.6%;;19.0%;;4.8%;;;;;;;;;;;;;;;;;
;;;;;;005;29089;Holladay, Susan R.;52.2%;;39.1%;;;;8.7%;;;;;;;;;;;;;;;;;
;;;;;;006;29093;Holladay, Susan R.;57.9%;;36.8%;;5.3%;;;;;;;;;;;;;;;;;;;
;;;;;;007;29094;Holladay, Susan R.;36.4%;;50.0%;;9.1%;;4.5%;;;;;;;;;;;;;;;;;
;;;;;;008;29095;Holladay, Susan R.;63.2%;;26.3%;;;;;5.3%;5.3%;;;;;;;;;;;;;;;
;;;;;;009;29096;Holladay, Susan R.;54.5%;;9.1%;;13.6%;;9.1%;;;4.5%;4.5%;;;;;;;;;;;;4.5%;
;;;;;;010;29097;Holladay, Susan R.;22.7%;;50.0%;;9.1%;;13.6%;;;;;;;;;;;;;;;;4.5%;
;;;;;;011;29098;Holladay, Susan R.;31.8%;;54.5%;;;;4.5%;;;4.5%;;;;;;;;;;;;;4.5%;
;;;;;;013;29102;Holladay, Susan R.;36.4%;;27.3%;;18.2%;;13.6%;;;;;;;;4.5%;;;;;;;;;
;;;;;;014;19917;Holladay, Susan R.;16.7%;;25.0%;;16.7%;;33.3%;;;;;;;;;;;;;;;;8.3%;
;;42400;Pathophysiology & Drug Action;202610;Fall 2025;001;30080;Park, Chiwook;32.7%;;;;17.3%;;;19.2%;;;23.1%;;;;1.9%;1.9%;;;;;;;3.8%;
;;42800;Dosage Forms I;202610;Fall 2025;001;30084;Zhou, Qi;12.8%;21.3%;14.9%;;17.0%;2.1%;8.5%;8.5%;;2.1%;2.1%;;;;6.4%;2.1%;;;;;;;2.1%;
;;43600;Biochem Pharm Sci II;202610;Fall 2025;001;31117;Post, Carol B.;12.7%;14.5%;3.6%;;9.1%;9.1%;5.5%;14.5%;;3.6%;21.8%;;;;1.8%;1.8%;;;;;;;1.8%;
;;46000;Drug Discovery & Development I;202610;Fall 2025;001;30142;Davisson, Vincent J.;12.8%;17.0%;8.5%;;23.4%;4.3%;27.7%;;2.1%;2.1%;;;;;;;;;;;;;2.1%;
PHYS;PHYS-Physics;10400;First Year Physics Seminar;202610;Fall 2025;001;19155;Mckenna, Maria T.;;;;;;;;;;;;;;;;;26.7%;66.7%;;;;;6.7%;
;;17200;Modern Mechanics;202610;Fall 2025;101;37254;Klehfoth, Mark G.;23.0%;15.5%;9.4%;;14.3%;5.7%;16.2%;1.5%;2.3%;6.4%;1.1%;;1.1%;;0.8%;;;;;;;;2.6%;
;;;;;;102;26930;Van 'T Hoff, Merel L.;26.3%;13.4%;14.9%;;11.1%;6.9%;16.0%;2.7%;0.8%;6.5%;;;;;0.4%;0.4%;;;;;;;0.8%;
;;;;;;103;37253;Ellison, Tyler D.;28.9%;19.6%;14.4%;;10.4%;4.1%;10.7%;1.5%;1.1%;4.4%;0.4%;;0.4%;;0.7%;0.7%;;;;;;;2.6%;
;;;;;;150;10236;Klehfoth, Mark G.;27.9%;21.1%;14.0%;;10.9%;4.5%;10.9%;2.3%;1.5%;3.4%;;0.4%;0.4%;;1.9%;;;;;;;;0.8%;
;;;;;;198;33522;Klehfoth, Mark G.;23.1%;25.0%;10.4%;;11.5%;2.7%;14.6%;1.9%;0.8%;4.2%;0.4%;;0.8%;;1.2%;;;;;;;;3.5%;
;;;Modern Mechanics-Honors;202610;Fall 2025;H01;26979;Durbin, Stephen M.;15.2%;;10.1%;;17.7%;;21.5%;8.9%;;10.1%;11.4%;;;;3.8%;;;;;;;;1.3%;
;;21400;The Nature Of Physics;202610;Fall 2025;001;26984;Austin, Robert A.;3.7%;14.8%;;;14.8%;18.5%;7.4%;11.1%;11.1%;11.1%;;3.7%;3.7%;;;;;;;;;;;
;;22000;Gen Physics;202610;Fall 2025;002;27016;Route, Matthew P.;7.2%;10.2%;4.9%;;14.0%;9.1%;9.5%;8.7%;8.3%;12.5%;1.9%;1.5%;3.0%;;2.7%;;;0.8%;;;;;5.7%;
;;;;;;003;27017;Route, Matthew P.;6.8%;9.0%;7.5%;;14.3%;10.9%;11.3%;8.6%;5.6%;14.7%;1.1%;1.5%;2.3%;;1.5%;0.4%;;0.4%;;;;;4.1%;
;;;;;;050;10333;Liu, Jing;6.0%;8.6%;5.3%;;8.6%;12.8%;13.5%;11.7%;7.5%;13.2%;2.3%;0.4%;1.9%;;3.0%;;;;;;;;5.3%;
;;22100;Gen Physics;202610;Fall 2025;012;16575;Xie, Wei;8.3%;8.3%;7.6%;;14.4%;4.5%;10.6%;13.6%;6.8%;9.8%;6.1%;0.8%;3.0%;;4.5%;;;;;;;;1.5%;
;;;;;;013;10515;Urba, Laura G.;10.3%;6.6%;8.8%;;17.6%;8.1%;8.1%;6.6%;5.9%;8.1%;3.7%;0.7%;7.4%;;3.7%;0.7%;;;;;;;3.7%;
;;23000;Physical Sci For Elem Educ;202610;Fall 2025;002;15739;Rebello, Nobel S.;21.0%;17.7%;21.0%;;4.8%;9.7%;11.3%;1.6%;;8.1%;;;;;;1.6%;;;;;;;3.2%;
;;23300;Physics For Life Sci I;202610;Fall 2025;001;67161;Arnold, Ian A.;31.0%;20.2%;6.6%;;15.9%;5.8%;13.6%;1.9%;0.4%;3.1%;0.4%;;;;;;;;;;;;1.2%;
;;23400;Physics For Life Sci II;202610;Fall 2025;001;10833;Arnold, Ian A.;23.5%;23.5%;5.9%;;14.7%;;11.8%;2.9%;5.9%;11.8%;;;;;;;;;;;;;;
;;24100;Electricity Optics;202610;Fall 2025;001;27069;Pyrak-Nolte, Laura J.;19.8%;;6.2%;;37.2%;;;19.8%;;;7.0%;;;;3.7%;;;;;;;;6.2%;
;;;;;;003;27071;Elliott, Daniel S.;22.5%;;2.1%;;45.8%;;;19.5%;;;4.7%;;;;2.5%;;;;;;;;3.0%;
;;;;;;D01;56690;Pyrak-Nolte, Laura J.;8.7%;;19.6%;;23.9%;;;26.1%;;;10.9%;;;;2.2%;;;;;;;;8.7%;
;;25200;Electr Optics Lab;202610;Fall 2025;001;46547;Razzouk, Ralph;15.8%;15.8%;52.6%;;5.3%;;;;;;;;5.3%;;;;;;;;;;5.3%;
;;;;;;002;59632;Razzouk, Ralph;16.0%;4.0%;44.0%;;4.0%;4.0%;4.0%;8.0%;;;;;;;8.0%;;;;;;;;8.0%;
;;27200;E&M Interactions;202610;Fall 2025;001;27100;Jones, Timothy M.;9.0%;13.6%;15.1%;;12.1%;11.1%;8.5%;9.5%;4.0%;5.0%;3.0%;0.5%;2.0%;;2.5%;;;;;;;;4.0%;
;;;;;;002;37276;Urba, Laura G.;14.2%;12.7%;13.5%;;13.9%;10.5%;9.4%;7.1%;3.7%;4.9%;1.1%;1.5%;2.6%;;1.5%;;;;;;;;3.4%;
;;;;;;075;10275;Urba, Laura G.;16.7%;8.2%;14.5%;;13.4%;10.4%;9.7%;7.8%;4.5%;9.7%;1.9%;0.4%;1.1%;;0.4%;0.4%;;;;;;;1.1%;
;;;;;;093;11848;Route, Matthew P.;10.9%;8.7%;18.6%;;10.4%;7.1%;7.7%;7.7%;2.7%;9.3%;1.6%;2.2%;3.3%;;2.7%;;;;;;;;7.1%;
;;30600;Math Methods Phys I;202610;Fall 2025;001;56698;Giannios, Dimitrios;19.3%;9.6%;6.1%;;7.9%;9.6%;13.2%;10.5%;;7.0%;7.0%;;;;7.9%;;;;;;;;1.8%;
;;31000;Intermed Mechanics;202610;Fall 2025;001;68899;Zhou, Qi;4.0%;9.1%;4.0%;;22.2%;12.1%;15.2%;13.1%;4.0%;7.1%;3.0%;;1.0%;;4.0%;;;;;;;;1.0%;
;;32200;Intermediate Optics;202610;Fall 2025;001;27122;Liang, Qiyu;7.1%;17.9%;17.9%;;10.7%;7.1%;14.3%;7.1%;3.6%;7.1%;3.6%;;;;3.6%;;;;;;;;;
;;32300;Research With Big Data I;202610;Fall 2025;SC1;12027;Jung, Andreas;3.5%;1.8%;91.2%;;;;1.8%;;;;;;;;;;;;;;;;1.8%;
;;33000;Interm Elect & Magnet;202610;Fall 2025;001;68661;Ritchie, Kenneth P.;23.9%;;;;10.9%;8.7%;4.3%;4.3%;8.7%;10.9%;2.2%;10.9%;4.3%;;6.5%;;;;;;;;4.3%;
;;34000;Quantum Lab;202610;Fall 2025;015;14210;Savikhin, Sergei F.;41.6%;6.2%;36.3%;;3.5%;0.9%;3.5%;1.8%;;;0.9%;;;;4.4%;;;;;;;;0.9%;
;;34202;Intro To Quantum Science;202610;Fall 2025;001;30827;Carlson, Erica;32.4%;13.2%;16.2%;;11.8%;4.4%;16.2%;1.5%;;;1.5%;;;;;;;;;;;;2.9%;
;;;;;;002;27470;Carlson, Erica;35.7%;7.1%;14.3%;;;14.3%;14.3%;7.1%;;;7.1%;;;;;;;;;;;;;
;;34400;Intro To Quantum Science;202610;Fall 2025;001;27130;Ma, Ruichao;19.8%;21.8%;6.9%;;11.9%;5.9%;10.9%;8.9%;;5.0%;2.0%;5.9%;;;;;;;;;;;1.0%;
;;41610;Thermal & Statistical Physics;202610;Fall 2025;001;30374;Robicheaux, Francis J.;44.4%;;;;22.2%;5.6%;;11.1%;;5.6%;;5.6%;;;;;;;;;;;5.6%;
;;43100;Electr Mag II Honors;202610;Fall 2025;H01;45787;Rokhinson, Leonid P.;8.3%;58.3%;;;;;8.3%;;8.3%;8.3%;;;;;8.3%;;;;;;;;;
;;45000;Intermediate Laboratory;202610;Fall 2025;001;27136;Hirisave Shivaram, Niranjan;6.7%;6.7%;46.7%;;6.7%;3.3%;3.3%;;;3.3%;;6.7%;;;10.0%;;;;;;;;6.7%;
;;46100;Quantu Mech II Honors;202610;Fall 2025;H01;12047;Zeng, Yihang;13.3%;20.0%;;;13.3%;6.7%;33.3%;;;13.3%;;;;;;;;;;;;;;
;;51500;Thermal & Stat Physics;202610;Fall 2025;001;12070;Banerjee, Arnab;23.1%;15.4%;11.5%;;11.5%;7.7%;11.5%;;;;;3.8%;;;;;;;;;;;15.4%;
;;55600;Intro Nuclear Physics;202610;Fall 2025;001;17005;Wang, Fuqiang;45.5%;;;18.2%;36.4%;;;;;;;;;;;;;;;;;;;
;;56400;Intro Element Partcl;202610;Fall 2025;002;20997;Neumeister, Norbert;28.6%;7.1%;7.1%;;14.3%;7.1%;14.3%;;;;7.1%;;;;;;;;;;;;14.3%;
;;57000;AI And Physics;202610;Fall 2025;013;18703;Liu, Miaoyuan;75.0%;;;8.3%;;;16.7%;;;;;;;;;;;;;;;;;
;;;Fusion Categories For Physics;202610;Fall 2025;017;28447;Delaney, Colleen;53.8%;19.2%;;3.8%;3.8%;;11.5%;3.8%;;;;;;;3.8%;;;;;;;;;
;;60000;Methods Theoret Phys I;202610;Fall 2025;001;27182;Lyanda-Geller, Yuli;16.7%;13.3%;50.0%;3.3%;;;6.7%;;;3.3%;;;;;3.3%;;;;;;;;3.3%;
;;60500;Pedagogical Mthd Grad Students;202610;Fall 2025;001;20506;Rebello, Nobel S.;100.0%;;;;;;;;;;;;;;;;;;;;;;;
;;61000;Adv Theo Mechanics;202610;Fall 2025;001;18698;Khlebnikov, Sergei;41.7%;;41.7%;16.7%;;;;;;;;;;;;;;;;;;;;
;;63000;Adv Theo Elec Magnet;202610;Fall 2025;001;18699;Greene, Christopher H.;18.9%;13.5%;2.7%;5.4%;29.7%;5.4%;2.7%;2.7%;;;;;;;;2.7%;;;;;;;16.2%;
;;64500;Electron Thry Sol I;202610;Fall 2025;001;31865;Nie, Laimei;23.1%;15.4%;53.8%;7.7%;;;;;;;;;;;;;;;;;;;;
;;66000;Quantum Mechanics I;202610;Fall 2025;001;27186;Kruczenski, Luis M.;11.4%;11.4%;22.9%;2.9%;17.1%;8.6%;14.3%;2.9%;;;;;;;;;;;;;;;8.6%;
;;66100;Quantum Mechanics II;202610;Fall 2025;001;29894;Vayrynen, Jukka I.;5.0%;35.0%;5.0%;;15.0%;10.0%;25.0%;;;;;;;;;5.0%;;;;;;;;
;;66200;Quantum Field Theory I;202610;Fall 2025;001;15367;Lashkari, Nima;57.1%;14.3%;;7.1%;7.1%;14.3%;;;;;;;;;;;;;;;;;;
;;66400;Quan Th Many Body Syst;202610;Fall 2025;001;28065;Chamon, Claudio D.;24.1%;17.2%;6.9%;41.4%;;;;;;;;;;;;3.4%;;;;;;;6.9%;
;;69600;Intro To Physics Research;202610;Fall 2025;001;20117;Csathy, Gabor A.;;;;;;;;;;;;;;;;;1.3%;98.8%;;;;;;
POL;POL-Political Science;10100;American Government;202610;Fall 2025;005;15952;Strother, Logan R.;9.5%;7.1%;;;17.9%;13.1%;7.1%;6.0%;4.8%;2.4%;3.6%;4.8%;2.4%;;7.1%;3.6%;;;;;;;10.7%;
;;;;;;006;13995;Carter, Darrell J.;12.0%;20.0%;;;20.0%;11.0%;18.5%;4.5%;1.5%;5.5%;0.5%;;1.0%;;2.0%;;;;;;;;3.5%;
;;12000;Intr Pub Pol-Pub Admin;202610;Fall 2025;001;27245;Brownstein, Michael R.;13.6%;19.7%;4.5%;;10.6%;13.6%;10.6%;4.5%;;9.1%;1.5%;;;;1.5%;;;;;;;;10.6%;
;;13000;Intro To Int Reltns;202610;Fall 2025;008;20057;Haynes, Kyle E.;6.6%;16.8%;;;19.0%;10.2%;11.7%;6.6%;4.4%;9.5%;2.9%;;2.2%;;2.9%;;;;;;;;7.3%;
;;14100;Govts Of The World;202610;Fall 2025;001;14789;Dory, William A.;23.8%;10.0%;5.0%;;13.8%;8.8%;10.0%;3.8%;3.8%;5.0%;2.5%;;;;6.3%;;;1.3%;;;;;6.3%;
;;;Govts Of The World-Honors;202610;Fall 2025;001;14789;Dory, William A.;;;100.0%;;;;;;;;;;;;;;;;;;;;;
;;20400;Spies And Lies;202610;Fall 2025;001;14935;Will, Melissa C.;24.2%;16.9%;3.2%;;14.5%;8.9%;8.1%;3.2%;6.5%;5.6%;0.8%;0.8%;0.8%;;0.8%;;;;;;;;5.6%;
;;;Spies And Lies-Honors;202610;Fall 2025;001;14935;Will, Melissa C.;;;50.0%;;;;50.0%;;;;;;;;;;;;;;;;;
;;22200;Wom Pol And Publ Pol;202610;Fall 2025;002;23974;Clawson, Rosalee A.;42.8%;15.6%;16.7%;;6.7%;5.6%;6.7%;1.1%;0.6%;0.6%;;;0.6%;;1.1%;;;;;;;;2.2%;
;;22300;Intr Environmental Pol;202610;Fall 2025;009;13518;Kurtz, Reed M.;45.7%;18.6%;;;7.1%;4.3%;4.3%;2.9%;1.4%;2.9%;;;2.9%;;4.3%;;;;;;;;5.7%;
;;;;;;010;13752;Dory, William A.;27.9%;14.0%;22.5%;;3.9%;5.4%;13.2%;;2.3%;1.6%;1.6%;;;;3.9%;;;;;;;;3.9%;
;;22900;Social And Polit Phil;202610;Fall 2025;002;16201;Messina, James P.;21.4%;7.1%;7.1%;;21.4%;35.7%;;;;;;;;;;;;;;;;;7.1%;
;;;Social And Polit Phil-Honors;202610;Fall 2025;002;16201;Messina, James P.;;100.0%;;;;;;;;;;;;;;;;;;;;;;
;;23100;Intro U S For Policy;202610;Fall 2025;004;13762;Carter, Darrell J.;26.2%;23.8%;;;13.7%;2.4%;20.2%;4.2%;;2.4%;;0.6%;0.6%;;4.2%;;;;;;;;1.8%;
;;23400;The Politics Of Terrorism;202610;Fall 2025;001;25448;Will, Melissa C.;36.8%;10.5%;1.8%;;12.3%;7.0%;8.8%;7.0%;;5.3%;3.5%;3.5%;;;;;;;;;;;3.5%;
;;23500;Rich And Poor Nations;202610;Fall 2025;005;13778;Girard, Tyler J.;26.8%;23.2%;7.1%;;14.3%;1.8%;10.7%;1.8%;;3.6%;1.8%;;;;;;;1.8%;;;;;7.1%;
;;;;;;006;13998;Pijanowski, Alexander J.;41.5%;13.0%;38.5%;;1.0%;1.0%;1.5%;0.5%;0.5%;1.0%;;;;;1.0%;;;;;;;;0.5%;
;;;Rich And Poor Nations-Honors;202610;Fall 2025;005;13778;Girard, Tyler J.;;;100.0%;;;;;;;;;;;;;;;;;;;;;
;;;;;;006;13998;Pijanowski, Alexander J.;;;100.0%;;;;;;;;;;;;;;;;;;;;;
;;23700;Mod Weapons & Intl Rel;202610;Fall 2025;001;13996;Shimko, Keith L.;30.6%;27.0%;;;11.7%;3.6%;14.4%;2.7%;;2.7%;;;;;1.8%;0.9%;;;;;;;4.5%;
;;;;;;002;25152;Shimko, Keith L.;30.0%;40.0%;;;10.0%;;14.0%;;;;;;;;;;;;;;;;6.0%;
;;30000;Intro Polit Analysis;202610;Fall 2025;005;15358;Waltenburg, Eric N.;29.3%;18.7%;8.0%;;4.0%;4.0%;9.3%;5.3%;;5.3%;1.3%;;1.3%;;2.7%;1.3%;;;;;;;9.3%;
;;;;;;006;32047;Waltenburg, Eric N.;26.7%;;26.7%;;;;6.7%;;6.7%;6.7%;;;;;;;;;;;;;26.7%;
;;31400;President Pol Process;202610;Fall 2025;001;26729;Brownstein, Michael R.;15.6%;15.6%;4.4%;;2.2%;8.9%;20.0%;2.2%;;4.4%;;;2.2%;;2.2%;;;;;;;;22.2%;
;;32700;Global Green Politics;202610;Fall 2025;001;15697;Kurtz, Reed M.;25.3%;18.9%;;;11.6%;4.2%;21.1%;;3.2%;2.1%;2.1%;1.1%;;;5.3%;;;;;;;;5.3%;
;;;;;;002;27989;Kurtz, Reed M.;42.0%;24.0%;;;1.5%;1.5%;6.0%;1.5%;6.5%;1.5%;3.0%;0.5%;4.0%;;3.0%;;;;;;;;5.0%;
;;37200;Indiana Gov & Politics;202610;Fall 2025;001;18700;Kulesza, Christopher F.;55.3%;12.9%;4.7%;;3.5%;3.5%;11.8%;;1.2%;2.4%;;1.2%;;;1.2%;;;;;;;;2.4%;
;;40700;Field Exp Undergrad Res Collab;202610;Fall 2025;001;26995;Will, Melissa C.;;;;;;;;;;;;;;;;;;100.0%;;;;;;
;;41100;Congress Structure;202610;Fall 2025;001;13604;Browning, Robert X.;9.7%;22.6%;3.2%;;19.4%;3.2%;12.9%;6.5%;3.2%;6.5%;;;;;9.7%;;;;;;;;3.2%;
;;41300;Analysis Of Political Behavior;202610;Fall 2025;001;23964;Brownstein, Michael R.;17.9%;10.7%;21.4%;;14.3%;3.6%;10.7%;7.1%;;3.6%;3.6%;;;;;;;;;;;;7.1%;
;;42300;Intl Envir Policy;202610;Fall 2025;001;12122;Kurtz, Reed M.;50.0%;6.3%;;;10.4%;2.1%;14.6%;8.3%;;4.2%;;;;;;;;;;;;;4.2%;
;;42900;Sustainability Studies;202610;Fall 2025;019;20137;Day, Gordon J.;43.5%;30.4%;;;4.3%;;4.3%;;;4.3%;;;4.3%;;;;;;;;;;8.7%;
;;43300;Internat Organization;202610;Fall 2025;001;28077;Carter, Darrell J.;36.2%;25.5%;;;6.4%;2.1%;19.1%;2.1%;;4.3%;;;;;4.3%;;;;;;;;;
;;43500;International Law;202610;Fall 2025;001;30425;Reardon, Liana E.;15.8%;10.5%;57.9%;;;5.3%;5.3%;;;;;;;;;;;;;;;;5.3%;
;;;International Law-Honors;202610;Fall 2025;001;30425;Reardon, Liana E.;;;100.0%;;;;;;;;;;;;;;;;;;;;;
;;46000;Judicial Politics;202610;Fall 2025;001;27145;Sweet, Martin J.;6.9%;13.8%;3.4%;;20.7%;13.8%;13.8%;3.4%;;;3.4%;3.4%;3.4%;;;;;;;;;;13.8%;
;;46100;Constitutional Law I;202610;Fall 2025;001;17567;Kampe, Linda L.;30.0%;5.0%;55.0%;;;;2.5%;;;2.5%;2.5%;;;;;;;;;;;;2.5%;
;;;Constitutional Law I-Honors;202610;Fall 2025;001;17567;Kampe, Linda L.;33.3%;;66.7%;;;;;;;;;;;;;;;;;;;;;
;;46200;Constitutional Law II;202610;Fall 2025;001;20666;Kampe, Linda L.;43.9%;7.3%;39.0%;;;2.4%;4.9%;;2.4%;;;;;;;;;;;;;;;
;;46400;Legal Professionalism;202610;Fall 2025;001;27876;Kampe, Linda L.;30.8%;7.7%;34.6%;;7.7%;3.8%;3.8%;;;;;;3.8%;;3.8%;;;;;;;;3.8%;
;;49100;Ins And Outs Politicl Reprsntn;202610;Fall 2025;012;27358;Chapman, Valeria S.;8.3%;25.0%;;;;16.7%;33.3%;;;8.3%;;;;;;;;;;;;;8.3%;
;;;Money, Machines, & Mod Empire;202610;Fall 2025;008;21644;Girard, Tyler J.;38.9%;33.3%;5.6%;;11.1%;;5.6%;;;5.6%;;;;;;;;;;;;;;
;;;Weapons Of Mass Destruction;202610;Fall 2025;011;25263;Barnum, Miriam M.;35.3%;11.8%;;;11.8%;5.9%;11.8%;;;11.8%;;;;;11.8%;;;;;;;;;
;;52601;Tech, AI, Ethics In Policy;202610;Fall 2025;001;29848;Dietrich, Bryce J.;45.0%;35.0%;10.0%;;;;;;;;;;;;;;;;;;;;10.0%;
;;52901;Policy And Program Evaluation;202610;Fall 2025;001;25148;Grillos, Tara;53.8%;23.1%;;;;;23.1%;;;;;;;;;;;;;;;;;
PSY;PSY-Psychological Sciences;10000;Intro Sci Fields Psy;202610;Fall 2025;002;15698;William, Colin T.;79.2%;7.9%;;;1.0%;3.0%;5.0%;;;;;;;;1.0%;;;;;;;;3.0%;
;;12000;Elementary Psychology;202610;Fall 2025;066;26880;Hollich, George J.;26.8%;2.5%;54.7%;;2.8%;0.5%;2.1%;0.5%;0.2%;0.5%;1.2%;;;;2.1%;5.8%;;;;;;;0.5%;
;;;;;;069;21000;William, Colin T.;16.8%;15.1%;;0.2%;17.5%;7.9%;8.2%;7.5%;4.8%;5.8%;1.7%;1.2%;2.2%;;1.7%;4.8%;;;;;;;4.6%;
;;;;;;073;29183;Ward, Erin S.;51.9%;7.7%;26.5%;;1.4%;0.9%;2.1%;0.2%;0.2%;;;0.5%;0.2%;;0.7%;4.9%;;0.2%;;;;;2.3%;
;;;;;;075;11830;Malone, Caroline K.;31.2%;16.0%;;;11.9%;6.9%;11.9%;5.0%;2.1%;4.0%;1.0%;1.2%;0.7%;;2.6%;3.6%;;0.2%;;;;;1.7%;
;;;Elementary Psychology-Honors;202610;Fall 2025;066;26880;Hollich, George J.;26.3%;;73.7%;;;;;;;;;;;;;;;;;;;;;
;;;;;;069;21000;William, Colin T.;71.4%;19.0%;;;4.8%;;4.8%;;;;;;;;;;;;;;;;;
;;;;;;073;29183;Ward, Erin S.;66.7%;;33.3%;;;;;;;;;;;;;;;;;;;;;
;;;;;;075;11830;Malone, Caroline K.;60.0%;16.0%;;;8.0%;;4.0%;4.0%;4.0%;;;;;;;;;4.0%;;;;;;
;;20000;Intro Cogn Psych;202610;Fall 2025;009;13795;Swisher, Melissa J.;42.0%;;0.5%;;29.5%;;7.0%;12.0%;;3.5%;3.5%;;;;;;;;;;;;2.0%;
;;;;;;010;11763;Chiu, Yu-Chin;29.5%;9.4%;32.1%;;9.0%;4.3%;5.1%;0.9%;1.3%;0.4%;0.9%;;0.4%;;;;;0.4%;;;;;6.4%;
;;;;;;011;32092;McAleer, Jessica L.;30.0%;10.0%;20.0%;;16.7%;;3.3%;;;3.3%;;;;;6.7%;;;;;;;;10.0%;
;;20100;Intro To Stat In Psych;202610;Fall 2025;001;19563;Lim-Kessler, Corrinne C.;34.8%;21.2%;22.7%;;6.1%;3.0%;3.0%;1.5%;1.5%;;1.5%;1.5%;;;;;;;;;;;3.0%;
;;;;;;002;19564;Lim-Kessler, Corrinne C.;40.9%;16.7%;19.7%;;10.6%;;6.1%;1.5%;1.5%;1.5%;;;;;;;;;;;;;1.5%;
;;;;;;003;19565;Han, Zhixian;39.5%;14.0%;;;7.0%;9.3%;9.3%;2.3%;;2.3%;;;2.3%;;2.3%;;;;;;;;11.6%;
;;20300;Intro Res Meth In Psy;202610;Fall 2025;011;19810;Swisher, Melissa J.;58.3%;;4.2%;;18.1%;;4.2%;5.6%;;2.8%;;;;;4.2%;;;;;;;;2.8%;
;;;;;;012;21034;Swisher, Melissa J.;54.9%;;1.1%;;28.6%;;3.3%;6.6%;;;2.2%;;;;2.2%;;;;;;;;1.1%;
;;;Intro Res Meth In Psy-Honors;202610;Fall 2025;011;19810;Swisher, Melissa J.;100.0%;;;;;;;;;;;;;;;;;;;;;;;
;;22200;Intro Behvr Neurosci;202610;Fall 2025;003;15622;Lim-Kessler, Corrinne C.;47.5%;22.3%;13.9%;;4.6%;1.7%;6.3%;0.8%;0.4%;;0.4%;;;;0.8%;;;;;;;;1.3%;
;;23500;Child Psychology;202610;Fall 2025;004;16794;Hollich, George J.;52.3%;2.3%;23.3%;;5.8%;;4.7%;1.2%;;2.3%;1.2%;;;;2.3%;;;;;;;;4.7%;
;;;;;;005;22740;Hollich, George J.;46.8%;5.1%;40.4%;;3.2%;;0.6%;;;0.6%;;;;;;0.6%;;;;;;;2.6%;
;;24000;Intro Social Psych;202610;Fall 2025;002;15631;Gulker, Jill E.;31.5%;23.5%;5.5%;;9.0%;7.0%;11.5%;2.0%;1.0%;5.5%;;;2.0%;;;;;;;;;;1.5%;
;;;Intro Social Psych-Honors;202610;Fall 2025;002;15631;Gulker, Jill E.;75.0%;25.0%;;;;;;;;;;;;;;;;;;;;;;
;;27200;Intro To Ind-Org Psych;202610;Fall 2025;001;11782;Kung, Yk Hei Franki;54.7%;8.3%;;;13.8%;2.2%;10.5%;3.3%;0.6%;2.8%;1.1%;;;;1.1%;;;;;;;;1.7%;
;;30500;Analyzing Psychological Data;202610;Fall 2025;002;33000;Bucher, Meredith A.;23.1%;15.4%;;;7.7%;3.8%;23.1%;;3.8%;3.8%;3.8%;;;;7.7%;;;;;;;;7.7%;
;;31000;Sensory Percep Proc;202610;Fall 2025;001;11792;Chiu, Yu-Chin;17.1%;28.6%;17.1%;;2.9%;8.6%;11.4%;;2.9%;5.7%;;;2.9%;;;;;;;;;;2.9%;
;;31100;Human Memory;202610;Fall 2025;001;11796;Malone, Caroline K.;33.8%;11.7%;;;18.2%;6.5%;13.0%;3.9%;;5.2%;1.3%;2.6%;;;;;;;;;;;3.9%;
;;31400;Intro To Learning;202610;Fall 2025;001;15971;Swisher, Melissa J.;32.4%;;;;20.6%;;5.9%;17.6%;;5.9%;8.8%;2.9%;;;5.9%;;;;;;;;;
;;32400;Intro Cog Neurosci;202610;Fall 2025;001;15450;Lee, Hongmi;26.8%;19.5%;4.9%;;4.9%;2.4%;26.8%;;;4.9%;2.4%;;;;2.4%;;;;;;;;4.9%;
;;32700;Psychology Of Helping;202610;Fall 2025;001;23736;Ward, Erin S.;38.6%;24.3%;17.1%;;;5.7%;5.7%;1.4%;;4.3%;1.4%;;;;;;;;;;;;1.4%;
;;33500;Stereotyping And Prej;202610;Fall 2025;001;15958;Ward, Erin S.;28.6%;20.8%;13.0%;;5.2%;7.8%;9.1%;3.9%;1.3%;2.6%;1.3%;;;;1.3%;;;;;;;;5.2%;
;;33600;Issues In Devel Psych;202610;Fall 2025;001;26338;Hollich, George J.;9.1%;1.5%;69.7%;;1.5%;1.5%;3.0%;3.0%;;1.5%;;;1.5%;;3.0%;3.0%;;;;;;;1.5%;
;;34200;Psych Of Personality;202610;Fall 2025;001;27770;Graziano, William G.;36.0%;;;;36.0%;;;16.0%;;;4.0%;;;;;;;;;;;;8.0%;
